"ORIGINAL_ITEM_TEXT","FIDO","FIDO_DESCRIPTION","BRAND_ID","BRAND_NAME","BUSINESS_ID","BUSINESS_NAME","CATEGORY_ID","CATEGORY_NAME","CATEGORY_ID_HIERARCHY","CATEGORY_NAME_HIERARCHY"
"cpcd orig sslt chip jello sf choc pudi","faf71dac-42b5-4c3a-9b96-26ae58dd74f9","Cape Cod Original Hard Chips","5afda1dae4b0c11cfecd49f6","Cape Cod","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"8 oz bag cape cod 40% less fat original kettle cooked potato chips 7.5 cape cod sea salt & vinegar kettle cooked potato chips","b84e687e-acfb-42fb-af31-09a0362ae99d","Cape Cod Less Fat Sea Salt Kettle Cooked Potato Chips - 7.5 Oz","5afda1dae4b0c11cfecd49f6","Cape Cod","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"Kettle Brand Jalapeno Kettle Potato Chips (Jalapeno)","bc79a04a-23b0-45ba-a831-eb6d4a7be456","Kettle Jalapeno Hard Chips","5afda575e4b0c11cfecd49f9","Kettle Brand","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"kettle air fried jalapeno","bc79a04a-23b0-45ba-a831-eb6d4a7be456","Kettle Jalapeno Hard Chips","5afda575e4b0c11cfecd49f9","Kettle Brand","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"kettle potato sea salt","9f0ebb3b-2777-4784-b1a3-8c65ec217fe6","Kettle Sea Salt Hard Chips","5afda575e4b0c11cfecd49f9","Kettle Brand","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"Kettle Brand Potato Chips, Jalapeno Kettle Chips, Snack Bag, 1.5 Oz","4d84c7c0-dfeb-490c-aba4-8f917c792f72","Kettle Brand Jalapeno Kettle Chips-5 Oz","5afda575e4b0c11cfecd49f9","Kettle Brand","5a734034e4b0d58f376be874","Campbell Soup Company","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"herrs honey bbq chip 2.6250","30e0a4bd-c961-4f26-8bd4-3bcb8099b421","Herr's Honey Bbq Potato Chips","cnkahgsk3a5comsfsg60","Herr's","65e8a8a1e47b72a950c0f239","Herr Foods Inc.","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"herrs salt & pep chips 2.75z","02f94a07-a1e1-4e96-b3bd-ab18434c6f3e","Herrs Salt And Pepper Potato Chip - 2.75 Oz","cnkahgsk3a5comsfsg60","Herr's","65e8a8a1e47b72a950c0f239","Herr Foods Inc.","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"fl ruffles reg 90z","f3966a14-66ee-4ab0-b391-ef05040da389","Ruffles Potato Chip Original Bag 9 Oz 1 Ct","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"ruffles chips o","d8f96ff6-d7a7-43f6-92a2-300af5dfde3c","RUFFLES CHIPS","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"ruffees chips","d8f96ff6-d7a7-43f6-92a2-300af5dfde3c","RUFFLES CHIPS","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"fl ruffles chd sour crm 2.2","34241d95-5186-46a3-a351-aa7295ddbcbb","Ruffles Cheddar & Sour Cream Flavored Potato Chips - 2.625 Oz Bag","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"ruffles chdr sour crm 2.25z","1df35767-5aac-44fa-b390-84fcbdfdbba0","Ruffles Cheddar Sour Cream - 2.25 Oz","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"f/lay roffles coeso 2.5oz","a53248ac-172d-4faa-8b25-70f2a1382f74","Ruffles Potato Chip Cheddar And Sour Cream Flavored - 2.5 Oz - 1 Ct","585a96f5e4b03e62d1ce0e8d","Ruffles","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"lays ketl s/n p/ch","d127245f-6020-482b-b70f-22403fb848e7","Lay's KETTLE COOKED POTATO CHIPS","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"Lay's Snack Pack Classic Potato Chips - 10ct/10oz","edb73a9c-880b-4b90-a5eb-6a25db3bfbe8","Lay's Classic Potato Chips - 10 Count","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"Lay's Wavy Potato Chips Korean Style Fried Chicken Snack Chips, 7.5 Ounce Bag","e7fa318c-da2a-412b-8dc6-3bafa36a4485","Lays Wavy Potato Chips Jerk Chicken Flavored - 7.5 Oz","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"xvl lays classic 2.5oz","459069c6-35b7-42bf-ae52-fab5b72c10c4","Lay's Potato Chips Classic 2.5 Oz 1 Ct","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"lays do us flvr 7z","7ec08efd-3d8a-4683-ba09-365a7d8d6aa1","Lays Potato Chips - 7 Oz","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"lays bbq chips 2.25oz","fa9c5a1e-3025-4c18-bb22-bbd1bdd25bbb","Lay's Potato Chips Barbecue 2.25 Oz 1 Ct","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"* lays party size","6c342915-7569-4d00-8994-e74b418c523c","Lay's CHIPS 5.5 OZ OR LARGER MULTI SERVE","585a9686e4b03e62d1ce0e81","Lay's","5332f5fbe4b03c9a25efd0ba","Pepsico","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"SIETE FAMILY FOODS Kettle Cooked Potato Chips Variety Pack 6pk, 9 OZ","886a41ca-7610-43e9-8f49-b492bc661614","Siete Kettle Chip Variety Pack - 6 Pack","cnl1o4sk3a5coln7751g","Siete","66f31f08c36e908bfcd01024","Siete Family Foods","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"7s kettle orig 2.25z","50660198-547f-4f95-b92f-94512be91938","7 Select Kettle Original Potato Chips - 2.25oz","co81b4pk0h9sok859dng","7-SELECT","615f21f65c23681bead7b196","7Eleven","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"zapps voodoo potato chips 2.5z","6e80bf74-79f9-4f20-a87f-474747752514","Zapp's Voodoo Potato Chips - 2.5 Oz","cmfbidck3a5cokk6fu6g","Zapp's","659eb634cd4b252316953283","Utz Quality Foods, LLC","1b7709dc-851f-44bd-a472-197b122fc5c6","Potato Chips","e79009b2dadc47299361705972daca86.c7f51b3ac2a6481893cf9cfbd58c2622.1b7709dc851f44bda472197b122fc5c6","Snacks > Chips > Potato Chips"
"Kinky-Curly Knot Today Natural Leave In Detangler - 8 oz","98950e2f-bc4d-4f34-a65d-e2662e6f0007","Kinky Curly Knot Today Leave In Detangler - 8 Fl Oz","cq2m9vfkgvjd7vocd19g","KINKY CURLY","6682d80f3dfa70bb100aafeb","ULTRA STANDARD DISTRIBUTO","1bd97190-4f57-42df-b0c4-9252ac6d8247","Conditioner","4846eb89111f4e099ffdb36167cf7a72.e9535290dc9645bebd4a6e687880a059.1bd971904f5742dfb0c49252ac6d8247","Health & Wellness > Hair Care > Conditioner"
"Olaplex No. 5 Bond Maintenance Conditioner 8.5 oz","eb9472bc-ebec-4395-a6ad-bfbe7e7ce8b1","Olaplex No.5 Bond Maintenance Conditioner-8.5 Fl Oz","cjoci617msfcoqo0bam0","Olaplex","67802ce21d04356bcd45d6ef","Olaplex, Inc","1bd97190-4f57-42df-b0c4-9252ac6d8247","Conditioner","4846eb89111f4e099ffdb36167cf7a72.e9535290dc9645bebd4a6e687880a059.1bd971904f5742dfb0c49252ac6d8247","Health & Wellness > Hair Care > Conditioner"
"combos - ched chse 6.30z sir","983d7428-2ece-43e2-89b2-2d0004fb0524","COMBOS CHEDDAR CHEESE BAKED SNACK 6.3 OZ","cjoccj97msfconee1qbg","Combos Baked Snacks","62f51f6f02d87153442246a2","Mars Wrigley","1cec471a-29c0-4d5e-a5cc-1588b002ee42","Filled Pretzels","e79009b2dadc47299361705972daca86.e260017920fc4d9e8cfe7a564a3e4518.1cec471a29c04d5ea5cc1588b002ee42","Snacks > Pretzels > Filled Pretzels"
"kens ital dr160l","58761f8f-62a9-44af-98fc-024e9cc5aaf7","Ken's Steak House Lite Italian Salad Dressing & Marinade - 16 Fl Oz","ckaqrqq5ip7t72bol9e0","Ken's Steakhouse","6515a9004709aba80d3aedcf","Ken's Foods, Inc.","1d8c0000-a455-43f9-840c-c7dc6da57ed6","Italian Dressing","34415ca7fa1746c29f06a009c58af79f.a2108cb6b45146ae997ba11bc7ab213a.1d8c0000a45543f9840cc7dc6da57ed6","Pantry > Dressings > Italian Dressing"
"trraft honey mustard kr zesty italian idahoan hmstyle mash idahdan hmstyle mashi","38ee39a8-6e67-4520-b0fb-de4c270042d2","Kraft Zesty Italian Salad Dressing","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","1d8c0000-a455-43f9-840c-c7dc6da57ed6","Italian Dressing","34415ca7fa1746c29f06a009c58af79f.a2108cb6b45146ae997ba11bc7ab213a.1d8c0000a45543f9840cc7dc6da57ed6","Pantry > Dressings > Italian Dressing"
"kft zesty italian","38ee39a8-6e67-4520-b0fb-de4c270042d2","Kraft Zesty Italian Salad Dressing","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","1d8c0000-a455-43f9-840c-c7dc6da57ed6","Italian Dressing","34415ca7fa1746c29f06a009c58af79f.a2108cb6b45146ae997ba11bc7ab213a.1d8c0000a45543f9840cc7dc6da57ed6","Pantry > Dressings > Italian Dressing"
"kr f/f zesty italn","38ee39a8-6e67-4520-b0fb-de4c270042d2","Kraft Zesty Italian Salad Dressing","55a41b88e4b0d0a65b3692f0","Kraft","559c2234e4b06aca36af13c6","KraftHeinz","1d8c0000-a455-43f9-840c-c7dc6da57ed6","Italian Dressing","34415ca7fa1746c29f06a009c58af79f.a2108cb6b45146ae997ba11bc7ab213a.1d8c0000a45543f9840cc7dc6da57ed6","Pantry > Dressings > Italian Dressing"
"halls honey-lemon 9ct","008c3496-f1f6-48b5-b3da-07c06936de51","Halls Relief Honey Lemon Cough Drops-9 Drops","ck08i425ip7sol0m0iug","Halls","63600764f5f7cc631dcfa0ef","Mondelēz International","1df78175-8278-4818-b718-95843dacd2ce","Cough Drops & Lozenges","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.062b0b051d114c1e96a34beae207cd69.1df7817582784818b71895843dacd2ce","Health & Wellness > Medicines & Treatments > Cough & Cold Medicines & Treatments > Cough Drops & Lozenges"
"halls honey&lemon 25.2 g","cda6113e-c714-4ae2-9cd3-da6d80531107","Halls Cough Suppressant Drops Honey Lemon Sugar Free - 25 Count","ck08i425ip7sol0m0iug","Halls","63600764f5f7cc631dcfa0ef","Mondelēz International","1df78175-8278-4818-b718-95843dacd2ce","Cough Drops & Lozenges","4846eb89111f4e099ffdb36167cf7a72.d45c0d30af854edab5edae6a38bfeed3.062b0b051d114c1e96a34beae207cd69.1df7817582784818b71895843dacd2ce","Health & Wellness > Medicines & Treatments > Cough & Cold Medicines & Treatments > Cough Drops & Lozenges"
"wiley wallaby red liorice 4z","3a69ed49-230f-415d-adc9-d69d03b1be98","Gourmet Red Liquorice","cq2md4nkgvjd7veh1ko0","WILEY WALLABY","660c8b0a9b73edc6a24cad06","KLN FAMILY BRANDS","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"wiley wallaby red liquor","3a69ed49-230f-415d-adc9-d69d03b1be98","Gourmet Red Liquorice","cq2md4nkgvjd7veh1ko0","WILEY WALLABY","660c8b0a9b73edc6a24cad06","KLN FAMILY BRANDS","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"gv fm plt 9i","8fdd000f-f20d-41cd-8628-e41e9fdda990","Fruit Flavored Soft Puffs Candy","cjm9mb97msfcor1gpn4g","Great Value","63125d262840e263a349c779","Walmart Inc.","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo frt salad gummi candy","c2daa777-cf8c-41c2-a87e-c0f50f2880b9","Fruit Salad Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo twin snakes peg 50z","4e2ae288-20f6-4d2f-9d1c-f797ae4bd31a","Twin Snakes Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo guldbears tropical 40z","db296561-29de-4a57-a7a5-de3f9f7911e0","Haribo Gummy Bears - 40ct","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo star mix","832f5f99-d409-491b-a969-0faf9afb1271","Starmix Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo goldrials sub 10z","a709b498-166b-4e3e-b0ea-f849881adbe8","Haribo Gold Bears-10oz","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bears","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"*aribo bears","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bears bag 4z","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bears share","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bears bag 4z","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bear b","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gldb gmms","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo gold bears bag 4z","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"haribo goldbears","7ae08103-b090-4d49-99e7-0f8c8bedc99e","Gold Bears Gummi Candy","co5btlhk0h9solbp1smg","Haribo","660c8af25db9c0519d7e273f","HARIBO GMBH & CO KG","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"red swfdish gummi fish 3.6 z","a48b9cba-650b-46a7-ac85-8c52c0814d83","Soft & Chewy Candy","cjocegh7msfd7584vd5g","SWEDISH FISH","63600764f5f7cc631dcfa0ef","Mondelēz International","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"3.08z swedish fish glow peg","a48b9cba-650b-46a7-ac85-8c52c0814d83","Soft & Chewy Candy","cjocegh7msfd7584vd5g","SWEDISH FISH","63600764f5f7cc631dcfa0ef","Mondelēz International","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"swedish f sh mini thop tb 3.5z","811ed6ff-845d-4917-a807-e66ce1ffde70","Swedish Fish Assorted Soft And Chewy Candy - 3.5 Oz","cjocegh7msfd7584vd5g","SWEDISH FISH","63600764f5f7cc631dcfa0ef","Mondelēz International","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"3# sour patch bunnies","0d55e20a-a077-45bf-bb62-1eaff57eb15d","Sour Patch Kids Easter Bunnies Soft & Chewy Candy - 3.1 Oz","cjoceo97msfcol7km630","Sour Patch Kids","63600764f5f7cc631dcfa0ef","Mondelēz International","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"sour patch kids box 3.5z","77742291-3059-4e44-8b27-a856e45fb7ac","Soft & Chewy Candy","cjoceo97msfcol7km630","Sour Patch Kids","63600764f5f7cc631dcfa0ef","Mondelēz International","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"atrheads xtrm bites","6e98677c-0782-48ab-ac0b-c73e997c6c3a","AIRHEADS BITES","cma8hesqhg1sorbc3qug","Airheads","6542a27f868caea1cb83c76d","Perfetti Van Melle","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"airhead xtrm sr belts s","cbd0066b-2ffe-4c46-a7e7-54d4cc63f5fd","AIRHEADS XTREMES","cma8hesqhg1sorbc3qug","Airheads","6542a27f868caea1cb83c76d","Perfetti Van Melle","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
"hyv se orange gel","1878e536-d30a-4419-a7f3-3b650714ec9e","Candy Orange Slices","cjobip97msfcokli9ea0","Hy-Vee","64dce65b6db980351a15ff6a","HYVEE INC","1df820e8-ca4d-4e33-9cd1-eec7476abb4b","Confection Candy","e79009b2dadc47299361705972daca86.1e63bbb5d0b84dca9eb1121967de8dc8.1df820e8ca4d4e339cd1eec7476abb4b","Snacks > Candy > Confection Candy"
